tweet_id,tweet_body,retweet_count,reply_count,like_count,quote_count,view_count,bookmark_count,date,clean_text,Open,Close,Volume,pct_change,roberta_sentiment,roberta_neg_score,roberta_neu_score,roberta_pos_score
1666945495334256642,"It’d be great to have @maddow, @donlemon &amp; others on the left put their shows on this platform. No exclusivity or legal docs required!

You will receive our full support. The digital town square is for all.",27520,14726,203201,1487.0,38503913.0,1988,2023-06-08,itd be great to have amp others on the left put their shows on this platform no exclusivity or legal docs required you will receive our full support the digital town square is for all,224.22000122070312,234.8600006103516,164489700,4.745339100759059,positive,0.0014473172,0.038526773,0.96002597
1666914689496891394,Great to work with you!,9353,5280,97795,614.0,22849927.0,297,2023-06-08,great to work with you,224.22000122070312,234.8600006103516,164489700,4.745339100759059,positive,0.0015649336,0.014828411,0.9836067
1666232126172176384,Would be great to have shows from all parts of the political spectrum on this platform!,39371,24851,305987,2513.0,51577930.0,3985,2023-06-06,would be great to have shows from all parts of the political spectrum on this platform,216.13999938964844,221.3099975585937,146911600,2.3919673283726723,positive,0.0031703457,0.07186021,0.92496943
1664609193230204929,Every parent should watch this,130691,26145,479104,9652.0,97793680.0,45950,2023-06-02,every parent should watch this,210.1499938964844,213.97000122070312,164129000,1.8177527647706615,positive,0.022859607,0.38161984,0.5955205
1664187538330775552,38 astronauts to orbit so far!,10191,8097,105355,678.0,25107678.0,334,2023-06-01,38 astronauts to orbit so far,202.58999633789065,207.5200042724609,148029900,2.433490312299389,neutral,0.00884172,0.63608927,0.35506892
1662193436684951556,"Lot of noise about @RonDeSantis announcing &amp; discussing his Presidential bid on this platform. 

But you what isn’t noise? Setting an all-time record for fundraising!

Worth considering for announcements in general.",8033,15346,73998,2183.0,32018525.0,592,2023-05-26,lot of noise about announcing amp discussing his presidential bid on this platform but you what isnt noise setting an alltime record for fundraising worth considering for announcements in general,184.6199951171875,193.1699981689453,162061500,4.631135997122468,neutral,0.09678135,0.5467147,0.35650384
1661897511337082880,Congratulations Neuralink team!,11187,9969,108889,1638.0,29273966.0,778,2023-05-26,congratulations neuralink team,184.6199951171875,193.1699981689453,162061500,4.631135997122468,positive,0.0014976572,0.027100442,0.9714019
1661525947022180352,🇺🇸🇺🇸 Untamed Free Speech FTW 🇺🇸🇺🇸,9385,6224,84573,529.0,18231889.0,275,2023-05-25,untamed free speech ftw,186.5399932861328,184.47000122070312,96870700,-1.1096773560265636,neutral,0.20088719,0.6740174,0.1250954
1661059564593201184,And works almost everywhere on Earth with global roaming enabled!,9575,6956,81396,577.0,24216979.0,579,2023-05-23,and works almost everywhere on earth with global roaming enabled,186.1999969482422,185.7700042724609,156952100,-0.23093054931725,positive,0.0059316573,0.25460875,0.7394595
1659602548360351744,One hell of a plasma beam!,18679,12903,229293,1174.0,41738695.0,2572,2023-05-19,one hell of a plasma beam,177.1699981689453,180.13999938964844,136024200,1.6763567485455404,positive,0.07202203,0.4546278,0.4733502
1659256261068595201,Walter is incredibly thorough in his research. Highly recommend his other books!,2596,2167,27180,175.0,11262159.0,358,2023-05-18,walter is incredibly thorough in his research highly recommend his other books,174.22000122070312,176.88999938964844,109520300,1.532543996233211,positive,0.0016876664,0.021849949,0.9764624
1659255118196355073,Was the Internet Archive manipulated for nepotistic reasons?,1739,1108,10914,178.0,4614135.0,260,2023-05-18,was the internet archive manipulated for nepotistic reasons,174.22000122070312,176.88999938964844,109520300,1.532543996233211,negative,0.5284269,0.46005067,0.011522344
1658918251861082120,"Love to see Starlink providing great connectivity to those who had little or nothing before. 

As soon as you can access the Internet, you can learn almost anything, so it’s absolutely essential for education.

@khanacademy being a great example.",9247,6894,82692,696.0,20595781.0,409,2023-05-17,love to see starlink providing great connectivity to those who had little or nothing before as soon as you can access the internet you can learn almost anything so its absolutely essential for education being a great example,168.41000366210938,173.86000061035156,125473600,3.236147989864562,positive,0.0032840972,0.034229606,0.96248627
1658564606984441859,Tesla shareholder meeting underway,4033,3153,42667,246.0,15528419.0,306,2023-05-16,tesla shareholder meeting underway,165.64999389648438,166.52000427246094,98288800,0.52521002597817,neutral,0.040370468,0.91157037,0.04805911
1658525853934813201,"As more satellites &amp; ground stations are added, latency &amp; jitter will improve. Goal is &lt;20ms latency.",4050,3480,39480,258.0,15027598.0,173,2023-05-16,as more satellites amp ground stations are added latency amp jitter will improve goal is lt20ms latency,165.64999389648438,166.52000427246094,98288800,0.52521002597817,positive,0.01473751,0.38190845,0.603354
1658284090691338241,"Tesla Powerwall does the seem for individual homes (if you have the backup switch installed)
https://t.co/mY2WHe1KE1",5199,3258,39552,265.0,21682050.0,343,2023-05-16,tesla powerwall does the seem for individual homes if you have the backup switch installed,165.64999389648438,166.52000427246094,98288800,0.52521002597817,neutral,0.053907823,0.88875675,0.05733535
1656720044666281984,"Super easy to use Starlink out of the box, no professional installer needed!",4662,4776,41832,346.0,12637637.0,285,2023-05-11,super easy to use starlink out of the box no professional installer needed,168.6999969482422,172.0800018310547,103889900,2.0035595399859423,positive,0.0038100944,0.059358444,0.9368315
1656692047791919105,Thanks Dave!,3141,3566,37620,240.0,11883662.0,169,2023-05-11,thanks dave,168.6999969482422,172.0800018310547,103889900,2.0035595399859423,positive,0.0040453053,0.09929002,0.8966646
1656142626754822144,Congratulations Tesla Texas Team!!,4199,2490,58690,206.0,12689171.0,105,2023-05-10,congratulations tesla texas team,172.5500030517578,168.5399932861328,119840700,-2.323969686875152,positive,0.0011629524,0.01864843,0.9801886
1656079504778092544,"On this platform, unlike the one-way street of broadcast, people are able to interact, critique and refute whatever is said. 

And, of course, anything misleading will get @CommunityNotes. 

I also want to be clear that we have not signed a deal of any kind whatsoever. Tucker is",36348,14509,284376,2532.0,54887309.0,4401,2023-05-09,on this platform unlike the oneway street of broadcast people are able to interact critique and refute whatever is said and of course anything misleading will get i also want to be clear that we have not signed a deal of any kind whatsoever tucker is,168.9499969482422,169.14999389648438,88965000,0.1183764142377916,neutral,0.3445432,0.5767206,0.07873622
1655967673107337216,WhatsApp cannot be trusted,43017,19400,254646,4228.0,94197059.0,6906,2023-05-09,whatsapp cannot be trusted,168.9499969482422,169.14999389648438,88965000,0.1183764142377916,negative,0.89164406,0.10398378,0.004372126
1655661734244261891,Livestream starting soon,1754,1719,20426,103.0,9055677.0,82,2023-05-08,livestream starting soon,173.72000122070312,171.7899932861328,112249400,-1.1109877509834505,neutral,0.014022226,0.86922085,0.11675685
1653420591607607297,Sunset in space,7358,4750,83915,383.0,14904611.0,681,2023-05-02,sunset in space,161.8800048828125,160.30999755859375,128259700,-0.9698587082174251,neutral,0.014543624,0.804269,0.18118736
1652048146195959809,"Content creators can now enable subscriptions to their text, pics &amp; video worldwide on this platform!",5578,3659,41025,690.0,17195991.0,788,2023-04-28,content creators can now enable subscriptions to their text pics amp video worldwide on this platform,160.89999389648438,164.30999755859375,122515800,2.119331132046664,positive,0.0027274883,0.17253876,0.8247338
1651602599345373186,"Anyone making materially false statements on this platform will get Community Noted, including you, me, Tucker, advertisers, head of state, etc. No exceptions. 

Convince the people and let the chips fall where they may. 

@CommunityNotes",13279,13504,112789,1734.0,41959272.0,1485,2023-04-27,anyone making materially false statements on this platform will get community noted including you me tucker advertisers head of state etc no exceptions convince the people and let the chips fall where they may,152.63999938964844,160.19000244140625,127015200,4.946280845091401,negative,0.60211533,0.37090775,0.02697696
1650614277244436480,"We’re rapidly improving transparency &amp; fairness on this platform, but there is still a lot of work to do",5823,5538,56337,598.0,13621227.0,287,2023-04-24,were rapidly improving transparency amp fairness on this platform but there is still a lot of work to do,164.64999389648438,162.5500030517578,140006600,-1.275427222941064,positive,0.032112703,0.31922883,0.64865845
1649039669190098947,10 minutes to launch,7814,5010,82545,778.0,23516054.0,301,2023-04-20,10 minutes to launch,166.1699981689453,162.99000549316406,210970800,-1.9136984478679155,neutral,0.04483944,0.8538457,0.10131486
1648902780038393856,All systems currently green for launch,14054,8274,152122,1327.0,33284843.0,471,2023-04-20,all systems currently green for launch,166.1699981689453,162.99000549316406,210970800,-1.9136984478679155,neutral,0.0064685526,0.8290695,0.16446203
1647023634899169281,"Success maybe, excitement guaranteed!",13494,7640,153334,868.0,30867780.0,436,2023-04-14,success maybe excitement guaranteed,183.9499969482422,185.0,96438700,0.5708089530728564,positive,0.00339349,0.08233326,0.91427326
1646260326009303041,@NPR Hello?,1980,854,22161,87.0,3207340.0,74,2023-04-12,hello,190.7400054931641,180.5399932861328,150256300,-5.347599828708632,neutral,0.06137774,0.8090212,0.129601
1646187123077447680,This time with video &amp; better audio,48385,27550,300048,5365.0,40969888.0,7040,2023-04-12,this time with video amp better audio,190.7400054931641,180.5399932861328,150256300,-5.347599828708632,neutral,0.015347853,0.5222583,0.46239385
1646051952042680322,Penetrating deep &amp; hard with @BBC,20371,10988,158286,2821.0,28237896.0,3702,2023-04-12,penetrating deep amp hard with,190.7400054931641,180.5399932861328,150256300,-5.347599828708632,neutral,0.044324476,0.82536405,0.1303115
1644095821753856002,"Starship is stacked &amp; ready to launch next week, pending regulatory approval",8621,6096,79772,779.0,18185939.0,347,2023-04-06,starship is stacked amp ready to launch next week pending regulatory approval,183.0800018310547,185.0599975585937,123857900,1.081492084190694,positive,0.0014555346,0.19506788,0.8034766
1631042709141037056,…,2455,2166,25980,175.0,32594479.0,474,2023-03-01,,206.2100067138672,202.7700042724609,156852800,-1.6682034476530307,neutral,0.15919147,0.6214223,0.21938628
1624150045611401221,https://t.co/Q1VvqV5G0i,2814,3242,34400,210.0,16848207.0,134,2023-02-10,,202.22999572753903,196.88999938964844,204754100,-2.6405560256674687,neutral,0.1468487,0.7916369,0.06151444
1622773181013696512,rtfm,2135,1718,25253,165.0,8005375.0,76,2023-02-07,rtfm,196.42999267578125,196.8099975585937,186010300,0.1934556315133051,neutral,0.22215159,0.5725432,0.20530513
1575972110945558528,Webcast link,1422,1460,15303,76.0,,66,2022-09-30,webcast link,266.1499938964844,265.25,67726600,-0.3381528901460039,neutral,0.12546831,0.7669733,0.107558385
1352757268626849797,Launching many small satellites for a wide range of customers tomorrow. Excited about offering low-cost access to orbit for small companies!,4546,2844,66906,374.0,,120,2021-01-22,launching many small satellites for a wide range of customers tomorrow excited about offering lowcost access to orbit for small companies,278.10333251953125,282.2133178710937,60199500,1.4778626758360751,positive,0.00084437605,0.02477006,0.97438556
1347366324826112001,Launch underway,4694,2779,78924,386.0,,168,2021-01-08,launch underway,285.3333435058594,293.3399963378906,225166500,2.8060698177277104,neutral,0.089689605,0.7409814,0.16932899
1341914659411161088,12 story rocket turns off its engines &amp; does a controlled fall,7360,2834,89174,830.0,,543,2020-12-24,12 story rocket turns off its engines amp does a controlled fall,214.3300018310547,220.58999633789065,68596800,2.9207271279596205,neutral,0.06674102,0.83645064,0.09680837
1336808486022258688,"Successful ascent, switchover to header tanks &amp; precise flap control to landing point!",8995,4784,97855,2674.0,,272,2020-12-09,successful ascent switchover to header tanks amp precise flap control to landing point,217.89666748046875,201.4933319091797,213873600,-7.528034164524054,positive,0.008249641,0.35946003,0.63229036
1331420412387880962,"This is a life leader launch, so more risk than normal",1272,1237,27717,212.0,,89,2020-11-25,this is a life leader launch so more risk than normal,183.35333251953125,191.3333282470703,146790600,4.352250170685616,negative,0.5753278,0.3870638,0.037608396
1323288694955061257,Very close to actual expected flight!,2667,1076,42548,427.0,,281,2020-11-02,very close to actual expected flight,131.3333282470703,133.50332641601562,87063300,1.6522829337447476,positive,0.004167889,0.38206664,0.6137655
1313445121325580289,4th flight &amp; landing for this booster,2271,827,31337,119.0,,67,2020-10-06,4th flight amp landing for this booster,141.26333618164062,137.9933319091797,147438900,-2.3148287169547435,neutral,0.011017587,0.9193809,0.069601454
1313440040991694849,5 minutes from launch. Looks good so far.,2104,740,34765,154.0,,81,2020-10-06,5 minutes from launch looks good so far,141.26333618164062,137.9933319091797,147438900,-2.3148287169547435,positive,0.0014589588,0.017934276,0.98060673
1301757211727757312,Model 3 rated as most reliable car,2069,1164,36383,179.0,,96,2020-09-04,model 3 rated as most reliable car,134.27000427246094,139.44000244140625,330965700,3.850449098410947,positive,0.0033704457,0.2424149,0.7542147
1301747460587560960,Turns out you can make anything fly haha,11906,3668,148949,944.0,,531,2020-09-04,turns out you can make anything fly haha,134.27000427246094,139.44000244140625,330965700,3.850449098410947,positive,0.0038569618,0.10439016,0.8917529
1298494373278220290,"Live webcast of working @Neuralink device
Friday 3pm Pacific",7385,1909,39678,1536.0,,741,2020-08-26,live webcast of working device friday 3pm pacific,137.3333282470703,143.54466247558594,213591000,4.522816353318904,neutral,0.0066140033,0.92105776,0.07232823
1296525166520840192,More fun games coming soon to ur Tesla,24746,3547,218198,2742.0,,1447,2020-08-20,more fun games coming soon to ur tesla,124.04533386230467,133.45533752441406,309177000,7.585939244240233,positive,0.001092355,0.036276083,0.9626315
1295210012122460167,Cybertruck option package,10989,4969,173334,1245.0,,604,2020-08-17,cybertruck option package,111.8000030517578,122.3759994506836,303634500,9.459746073557476,neutral,0.074913606,0.83711165,0.08797478
1295177746012950536,Some big milestones coming up,1975,585,33645,95.0,,82,2020-08-17,some big milestones coming up,111.8000030517578,122.3759994506836,303634500,9.459746073557476,positive,0.0032432822,0.27112192,0.72563475
1294403633086226433,Great mission patch design!,1135,622,22831,80.0,,81,2020-08-14,great mission patch design,110.99933624267578,110.04733276367188,188664000,-0.8576659205624065,positive,0.0035905733,0.04062554,0.95578384
1291784200178159616,Good piece on Giga Berlin construction,1012,1151,19467,93.0,,91,2020-08-07,good piece on giga berlin construction,99.96932983398438,96.84733581542967,133446000,-3.1229518330664914,positive,0.008087362,0.14448069,0.84743196
1666498907986092046,💕,7968,4888,52565,328.0,16688710.0,303,2023-06-07,,228.0,224.57000732421875,185710800,-1.504382752535636,positive,0.019463748,0.22536752,0.7551688
1664610007369875458,Insane,27461,13642,152304,1660.0,30411201.0,1749,2023-06-02,insane,210.1499938964844,213.97000122070312,164129000,1.8177527647706615,negative,0.6505536,0.2891646,0.060281843
1659367834919612417,🤯🤯,12558,3545,66028,347.0,16288372.0,909,2023-05-19,,177.1699981689453,180.13999938964844,136024200,1.6763567485455404,neutral,0.15239295,0.4626646,0.3849425
1656916330484752384,Wow,14343,10330,77844,1005.0,31974626.0,1048,2023-05-12,wow,176.07000732421875,167.97999572753906,157577100,-4.594769841624748,neutral,0.08722468,0.5472748,0.3655005
1573144936756965376,Starlink connecting schools in the Amazon,11012,10034,119095,1110.0,,370,2022-09-23,starlink connecting schools in the amazon,283.0899963378906,275.3299865722656,63748400,-2.741181202448004,neutral,0.013615051,0.673698,0.31268692
1569744148881866758,Anyone know who the secret clients are? Let’s out them on Twitter rn haha.,1668,1243,17445,100.0,,93,2022-09-13,anyone know who the secret clients are lets out them on twitter rn haha,292.8999938964844,292.1300048828125,68229600,-0.2628846123991391,neutral,0.024030909,0.8872646,0.088704504
1564993132873146368,Now launching every ~5 days,4201,4069,54563,485.0,,156,2022-08-31,now launching every 5 days,280.6199951171875,275.6099853515625,52107300,-1.7853359891667056,neutral,0.009655347,0.8954314,0.094913274
1564744331554131971,Kickass Internet connection coming Royal Caribbean ships soon!,4253,3213,60405,391.0,,282,2022-08-30,kickass internet connection coming royal caribbean ships soon,287.8699951171875,277.70001220703125,50541800,-3.532838810108085,positive,0.017398512,0.45793018,0.5246713
1562935219644235776,Livestream of big news in about an hour,2061,2067,23881,189.0,,58,2022-08-25,livestream of big news in about an hour,302.3599853515625,296.07000732421875,53230000,-2.0802944609321283,neutral,0.0040226486,0.5623464,0.43363097
1562477813613047811,This is something special,3611,3858,38733,351.0,,116,2022-08-24,this is something special,297.5633239746094,297.0966796875,57259800,-0.1568218424489683,positive,0.0046612895,0.051513854,0.9438249
1557199901737373696,Quite the day,2061,1859,29720,125.0,,96,2022-08-10,quite the day,297.0666809082031,294.3566589355469,94918800,-0.9122604946374572,neutral,0.058940656,0.55131394,0.38974535
1554335028313718784,Worth reading. This is a close match for my philosophy.,4165,4412,42069,397.0,,2934,2022-08-02,worth reading this is a close match for my philosophy,294.0033264160156,300.586669921875,95577600,2.2392071498347343,positive,0.0065152906,0.22332315,0.7701616
1554230257997209601,Still time to vote!,1746,2741,24344,151.0,,41,2022-08-01,still time to vote,301.27667236328125,297.27667236328125,117042900,-1.327683278171891,neutral,0.031193972,0.6189748,0.34983122
1551557938573189120,"Single-piece casting reduces weight, greatly simplifies factory, increases ride quality &amp; reduces road noise",5101,4131,65740,433.0,,546,2022-07-25,singlepiece casting reduces weight greatly simplifies factory increases ride quality amp reduces road noise,272.2166748046875,268.4333190917969,64073400,-1.389832461808279,positive,0.020668685,0.29585883,0.6834725
1550556341827211265,Congrats to SpaceX team on record number of launches!,2457,1839,41987,148.0,,40,2022-07-22,congrats to spacex team on record number of launches,276.2200012207031,272.24334716796875,103472700,-1.4396691170662117,positive,0.0008761578,0.018264629,0.9808592
1549447559713890306,One of the best features of Model X,6366,9532,97706,1011.0,,617,2022-07-19,one of the best features of model x,245.0,245.52999877929688,80890200,0.2163260323660714,positive,0.0016707155,0.028312521,0.9700168
1549288086944845825,Please vote your shares with Tesla!,2457,3201,30709,228.0,,66,2022-07-19,please vote your shares with tesla,245.0,245.52999877929688,80890200,0.2163260323660714,neutral,0.028714115,0.7904704,0.18081544
1547743421581864963,Dragon launching in 2 mins,3254,3104,45437,301.0,,101,2022-07-15,dragon launching in 2 mins,240.0,240.0666656494141,69683100,0.0277773539225378,neutral,0.008421684,0.87051165,0.12106665
1546367753870770177,These polar launches will enable complete coverage of Earth (where approved by local government),4009,3427,50324,377.0,,180,2022-07-11,these polar launches will enable complete coverage of earth where approved by local government,252.10333251953125,234.3433380126953,99241200,-7.044728179251663,positive,0.0049501928,0.46566835,0.52938145
1545150462214623232,Starlink for boats!,6651,5637,93487,584.0,,363,2022-07-07,starlink for boats,233.9199981689453,244.5433349609375,81930600,4.5414401826044974,neutral,0.019372793,0.63656676,0.3440604
1880388456955932894,Starlink now available in 120 countries,11040,7719,89121,585.0,23271674.0,1003,2025-01-17,starlink now available in 120 countries,421.5,426.5,94991400,1.1862396204033214,neutral,0.0071799783,0.76134753,0.2314724
1880383923039137988,The mayor of LA prioritizes politics over helping people …,18533,5183,85677,501.0,21941737.0,1987,2025-01-17,the mayor of la prioritizes politics over helping people,421.5,426.5,94991400,1.1862396204033214,neutral,0.40904212,0.52961177,0.06134611
1880341792840905101,Amazing!,46310,7782,337225,1333.0,47446098.0,4860,2025-01-17,amazing,421.5,426.5,94991400,1.1862396204033214,positive,0.008369338,0.08604881,0.9055819
1880338254177923562,33 Raptor engines with enough thrust to lift a skyscraper off its foundations,14143,7103,135403,739.0,41982929.0,3226,2025-01-17,33 raptor engines with enough thrust to lift a skyscraper off its foundations,421.5,426.5,94991400,1.1862396204033214,neutral,0.025145743,0.6410657,0.33378848
1880285306353754575,Major and immediate action is needed to prevent America from going bankrupt,20888,10449,119739,1132.0,48010184.0,2314,2025-01-17,major and immediate action is needed to prevent america from going bankrupt,421.5,426.5,94991400,1.1862396204033214,negative,0.49761578,0.46434087,0.038043432
1880162891283984417,"To reiterate, the legacy news headlines are false. This fire has nothing to do with Tesla and our Megapacks are operating well.",15935,4272,73493,462.0,15680299.0,1334,2025-01-17,to reiterate the legacy news headlines are false this fire has nothing to do with tesla and our megapacks are operating well,421.5,426.5,94991400,1.1862396204033214,neutral,0.3363504,0.556573,0.10707667
1880162305733976105,We’ve come a long way,17861,6341,231812,653.0,65486973.0,4015,2025-01-17,weve come a long way,421.5,426.5,94991400,1.1862396204033214,positive,0.005027897,0.10870073,0.88627136
1880149311826371017,It’s harder than it looks,29756,12439,249869,1258.0,46267719.0,4075,2025-01-17,its harder than it looks,421.5,426.5,94991400,1.1862396204033214,negative,0.7110453,0.2506656,0.03828896
1880148743204532679,A 12-year-old script kiddie could hack into Yellen’s computer. I doubt she knows how to reboot her WiFi router.,21099,9495,108073,953.0,19779191.0,2138,2025-01-17,a 12yearold script kiddie could hack into yellens computer i doubt she knows how to reboot her wifi router,421.5,426.5,94991400,1.1862396204033214,negative,0.86045974,0.13123007,0.008310236
1880122011948839203,A common story,3233,1479,22430,89.0,14368762.0,319,2025-01-17,a common story,421.5,426.5,94991400,1.1862396204033214,neutral,0.09914729,0.78085625,0.11999647
1880120374702272764,Atmospheric reentry speed is more than twice as fast as a bullet from an assault rifle and this is the largest flying object ever made,33025,10195,294103,1726.0,61739800.0,12600,2025-01-17,atmospheric reentry speed is more than twice as fast as a bullet from an assault rifle and this is the largest flying object ever made,421.5,426.5,94991400,1.1862396204033214,positive,0.0677893,0.46145707,0.47075355
1880114193078350193,Slavery was almost everywhere and still exists in some parts of the world,13422,9747,73839,1195.0,23825650.0,4741,2025-01-17,slavery was almost everywhere and still exists in some parts of the world,421.5,426.5,94991400,1.1862396204033214,negative,0.82014054,0.17341928,0.0064401934
1880112220551647335,Starship is the first rocket design where success in making life multiplanetary is in the set of possible outcomes,8386,3417,63762,309.0,11801940.0,1203,2025-01-17,starship is the first rocket design where success in making life multiplanetary is in the set of possible outcomes,421.5,426.5,94991400,1.1862396204033214,positive,0.006657208,0.34762576,0.645717
1880063684837535879,Thanks 🚀✨,3508,1819,39200,66.0,16153900.0,381,2025-01-17,thanks,421.5,426.5,94991400,1.1862396204033214,positive,0.0034466486,0.1739951,0.8225583
1880063488489668867,"Maybe she clicked on the “send me 1 btc, I send you 2btc” email 😂",12495,6621,126346,1007.0,53011688.0,2669,2025-01-17,maybe she clicked on the send me 1 btc i send you 2btc email,421.5,426.5,94991400,1.1862396204033214,neutral,0.08637291,0.82097745,0.09264961
1880056422689566756,"Entitlements fraud is &gt;10%, maybe &gt;20%",22357,6028,83207,721.0,19919961.0,2130,2025-01-17,entitlements fraud is gt10 maybe gt20,421.5,426.5,94991400,1.1862396204033214,negative,0.5193181,0.45396233,0.026719512
1880010957696692704,Indeed,9183,1876,57906,161.0,27608382.0,1059,2025-01-16,indeed,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,neutral,0.16654745,0.6659429,0.16750957
1879960249769357757,The New York Times is evil propaganda,20102,5752,137686,782.0,56159370.0,2124,2025-01-16,the new york times is evil propaganda,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,negative,0.9381076,0.058158416,0.0037339244
1879958967956484212,Sick burn by Bessent 🔥🔥🤣🤣,11121,6319,75434,479.0,16911326.0,2373,2025-01-16,sick burn by bessent,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,positive,0.095653675,0.40172705,0.5026193
1879956005922193458,"Wow, a lot has happened in 21 years!",32865,17360,601979,1498.0,121984015.0,17125,2025-01-16,wow a lot has happened in 21 years,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,positive,0.06843173,0.32979468,0.6017737
1879948518984675779,Haha sick burn 🤣🤣,3478,1796,62962,125.0,14609308.0,1006,2025-01-16,haha sick burn,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,neutral,0.3528311,0.39567435,0.25149456
1879945057891152310,Earth sure owes Earth a lot of money 😂,8974,10133,62505,1048.0,17035261.0,3762,2025-01-16,earth sure owes earth a lot of money,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,negative,0.48893493,0.4403334,0.07073167
1879944789359227289,Much appreciated!,9563,3829,191721,635.0,65346426.0,2018,2025-01-16,much appreciated,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,positive,0.0026074362,0.047627546,0.949765
1879938111406501947,"This is a step in the right direction, but the results will speak for themselves",11920,8901,66831,582.0,9097968.0,1062,2025-01-16,this is a step in the right direction but the results will speak for themselves,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,positive,0.0017540405,0.09370567,0.9045403
1879937966019342663,Platform manipulation that degrades the experience for other users is not ok,2299,2294,15384,229.0,12109844.0,407,2025-01-16,platform manipulation that degrades the experience for other users is not ok,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,negative,0.9634902,0.034430698,0.0020791518
1879934826238853536,Very sensible words from Scott Bessent,15411,2062,78828,213.0,11883345.0,1438,2025-01-16,very sensible words from scott bessent,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,positive,0.008677756,0.2017896,0.7895327
1879931240201252875,The full truth is horrific,36090,3965,154462,498.0,21909775.0,2750,2025-01-16,the full truth is horrific,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,negative,0.8634471,0.12947609,0.0070767957
1879924255930081392,Unconscionable that 145 elected representatives voted AGAINST deporting illegal migrant rapists!,68156,26257,295103,3704.0,36782003.0,7038,2025-01-16,unconscionable that 145 elected representatives voted against deporting illegal migrant rapists,423.489990234375,413.8200073242188,68335200,-2.2834029453221474,negative,0.94494593,0.051217902,0.0038361237
